Sales,Quantity,Discount,Profit,OrderDate,ShipDate,ShipMode,OrderID,CustomerName,Segment,ProductName,SubCategory,Category,City,States,Region,Country
477.6,3,0.2,161.19,2016-06-06,2016-06-11,Standard Class,CA-2016-160717,Maria Etezadi,Home Office,Bose SoundLink Bluetooth Speaker,Phones,Technology,Santa Barbara,California,West,"United States"
193.95,3,0.0,9.6975,2017-08-31,2017-09-05,Standard Class,CA-2017-132619,Maxwell Schwartz,Consumer,Space Solutions Commercial Steel Shelving,Storage,Office Supplies,San Francisco,California,West,"United States"
12.96,2,0.0,6.2208,2015-12-07,2015-12-07,Same Day,US-2015-120957,Kristen Hastings,Corporate,Xerox 218,Paper,Office Supplies,Riverside,California,West,"United States"
119.94,3,0.0,23.988,2017-11-16,2017-11-20,Standard Class,CA-2017-157448,Lena Creighton,Consumer,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furnishings,Furniture,Los Angeles,California,West,"United States"
12.42,3,0.0,4.4712,2017-11-16,2017-11-20,Standard Class,CA-2017-157448,Lena Creighton,Consumer,Eldon Image Series Black Desk Accessories,Furnishings,Furniture,Los Angeles,California,West,"United States"
18.09,7,0.2,6.5569,2016-04-23,2016-04-27,Standard Class,CA-2016-126270,Art Ferguson,Consumer,Recycled Pressboard Report Cover with Reinforced Top Hinge,Binders,Office Supplies,San Clemente,California,West,"United States"
71.97,3,0.0,35.985,2016-04-23,2016-04-27,Standard Class,CA-2016-126270,Art Ferguson,Consumer,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Envelopes,Office Supplies,San Clemente,California,West,"United States"
14.94,3,0.0,6.8724,2017-04-02,2017-04-06,Standard Class,CA-2017-145275,Amy Hunt,Consumer,Avery 499,Labels,Office Supplies,Decatur,Alabama,South,"United States"
64.68,7,0.2,8.085,2015-08-13,2015-08-15,First Class,CA-2015-133396,Grace Kelly,Corporate,Newell 309,Art,Office Supplies,Greensboro,North Carolina,South,"United States"
22.0,5,0.2,1.375,2017-11-13,2017-11-19,Standard Class,US-2017-140312,Ken Lonsdale,Consumer,Samsung Replacement EH64AVFWE Premium Headset,Phones,Technology,Dublin,California,West,"United States"
7.97,2,0.2,2.6892,2016-12-23,2016-12-28,Standard Class,CA-2016-114867,Frank Merwin,Home Office,Xerox 1952,Paper,Office Supplies,Philadelphia,Pennsylvania,East,"United States"
1499.97,5,0.4,-374.9925,2016-12-23,2016-12-28,Standard Class,CA-2016-114867,Frank Merwin,Home Office,LG G2,Phones,Technology,Philadelphia,Pennsylvania,East,"United States"
26.63,1,0.2,1.3316,2014-07-22,2014-07-24,Second Class,US-2014-164644,John Lucas,Consumer,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Storage,Office Supplies,Houston,Texas,Central,"United States"
41.6,4,0.0,14.144,2016-05-06,2016-05-10,Standard Class,CA-2016-137393,Gene McClure,Consumer,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furnishings,Furniture,Bakersfield,California,West,"United States"
64.02,6,0.0,29.4492,2014-11-28,2014-12-03,Standard Class,US-2014-120175,Matthew Clasen,Corporate,Laser & Ink Jet Business Envelopes,Envelopes,Office Supplies,Richmond,Indiana,Central,"United States"
6.99,3,0.0,2.0271,2016-04-18,2016-04-23,Standard Class,CA-2016-144785,Cindy Schnelling,Corporate,American Pencil,Art,Office Supplies,New York City,New York,East,"United States"
6.84,1,0.0,1.8468,2016-04-18,2016-04-23,Standard Class,CA-2016-144785,Cindy Schnelling,Corporate,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Supplies,Office Supplies,New York City,New York,East,"United States"
323.1,2,0.0,61.389,2015-12-27,2015-12-31,Standard Class,CA-2015-130113,Aaron Hawkins,Corporate,Fellowes Super Stor/Drawer Files,Storage,Office Supplies,San Francisco,California,West,"United States"
668.16,9,0.2,75.168,2015-12-27,2015-12-31,Standard Class,CA-2015-130113,Aaron Hawkins,Corporate,Geemarc AmpliPOWER60,Phones,Technology,San Francisco,California,West,"United States"
8.64,3,0.0,4.2336,2017-12-13,2017-12-18,Standard Class,CA-2017-122770,Emily Phan,Consumer,Avery 49,Labels,Office Supplies,San Francisco,California,West,"United States"
38.88,6,0.0,18.6624,2017-12-13,2017-12-18,Standard Class,CA-2017-122770,Emily Phan,Consumer,Xerox 1996,Paper,Office Supplies,San Francisco,California,West,"United States"
201.04,8,0.0,54.2808,2017-12-13,2017-12-18,Standard Class,CA-2017-122770,Emily Phan,Consumer,DAX Wood Document Frame,Furnishings,Furniture,San Francisco,California,West,"United States"
12.96,2,0.0,6.3504,2017-12-13,2017-12-18,Standard Class,CA-2017-122770,Emily Phan,Consumer,Xerox 1975,Paper,Office Supplies,San Francisco,California,West,"United States"
16.59,1,0.0,5.8065,2017-01-02,2017-01-04,Second Class,CA-2017-118668,Fred Wasserman,Corporate,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Accessories,Technology,Los Angeles,California,West,"United States"
35.1,6,0.0,10.179,2017-05-30,2017-06-03,Standard Class,CA-2017-116498,Kelly Andreada,Consumer,"Dixon My First Ticonderoga Pencil, #2",Art,Office Supplies,San Diego,California,West,"United States"
11.65,9,0.8,-17.469,2017-09-30,2017-10-06,Standard Class,US-2017-130603,Sample Company A,Home Office,GBC Instant Report Kit,Binders,Office Supplies,Arlington,Texas,Central,"United States"
32.4,5,0.0,15.552,2017-06-20,2017-06-27,Standard Class,US-2017-135986,Paul Gonzalez,Consumer,Xerox 230,Paper,Office Supplies,Richmond,Virginia,South,"United States"
503.96,4,0.0,125.99,2017-06-20,2017-06-27,Standard Class,US-2017-135986,Paul Gonzalez,Consumer,BlackBerry Q10,Phones,Technology,Richmond,Virginia,South,"United States"
7.04,4,0.0,2.0416,2017-04-04,2017-04-05,First Class,CA-2017-140536,Tom Ashbrook,Home Office,Newell 326,Art,Office Supplies,New York City,New York,East,"United States"
614.0,3,0.32,-18.0588,2015-11-13,2015-11-17,Standard Class,CA-2015-130183,Patrick O'Brill,Consumer,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Bookcases,Furniture,Houston,Texas,Central,"United States"
470.36,11,0.0,122.2936,2015-08-28,2015-09-02,Standard Class,CA-2015-107902,Suzanne McNair,Corporate,"SAFCO Mobile Desk Side File, Wire Frame",Storage,Office Supplies,Fairfield,Connecticut,East,"United States"
31.08,6,0.0,15.2292,2017-09-24,2017-09-28,Second Class,CA-2017-130148,Neil Knudson,Home Office,Array Memo Cubes,Paper,Office Supplies,San Francisco,California,West,"United States"
7.3,2,0.0,2.19,2017-09-24,2017-09-28,Second Class,CA-2017-130148,Neil Knudson,Home Office,Acme Value Line Scissors,Supplies,Office Supplies,San Francisco,California,West,"United States"
73.54,4,0.2,9.192,2016-12-11,2016-12-14,First Class,US-2016-151260,Steve Chapman,Corporate,Belkin F5C206VTEL 6 Outlet Surge,Appliances,Office Supplies,Springfield,Ohio,East,"United States"
491.55,5,0.0,240.8595,2014-06-10,2014-06-15,Second Class,CA-2014-144281,Heather Kirkland,Corporate,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Labels,Office Supplies,Detroit,Michigan,Central,"United States"
30.34,4,0.2,9.48,2016-03-11,2016-03-11,Same Day,CA-2016-122511,Brad Thomas,Home Office,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furnishings,Furniture,Philadelphia,Pennsylvania,East,"United States"
22.83,3,0.0,10.7301,2017-12-15,2017-12-19,Standard Class,CA-2017-154116,Khloe Miller,Consumer,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Paper,Office Supplies,Inglewood,California,West,"United States"
54.32,4,0.0,16.296,2017-12-15,2017-12-19,Standard Class,CA-2017-154116,Khloe Miller,Consumer,Hoover Commercial SteamVac,Appliances,Office Supplies,Inglewood,California,West,"United States"
196.78,3,0.2,14.7582,2017-12-15,2017-12-19,Standard Class,CA-2017-154116,Khloe Miller,Consumer,Panasonic KX TS3282B Corded phone,Phones,Technology,Inglewood,California,West,"United States"
3.62,2,0.0,1.1946,2016-10-30,2016-11-04,Standard Class,CA-2016-105291,Susan Pistek,Consumer,Assorted Color Push Pins,Fasteners,Office Supplies,San Luis Obispo,California,West,"United States"
11.54,1,0.0,5.5392,2017-07-31,2017-08-04,Standard Class,CA-2017-147032,Laurel Beltran,Home Office,Avery Personal Creations Heavyweight Cards,Paper,Office Supplies,Wilmington,Delaware,East,"United States"
849.95,5,0.0,390.977,2017-07-31,2017-08-04,Standard Class,CA-2017-147032,Laurel Beltran,Home Office,Fellowes PB200 Plastic Comb Binding Machine,Binders,Office Supplies,Wilmington,Delaware,East,"United States"
11.01,3,0.0,5.3949,2017-07-31,2017-08-04,Standard Class,CA-2017-147032,Laurel Beltran,Home Office,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Binders,Office Supplies,Wilmington,Delaware,East,"United States"
39.62,3,0.2,13.8684,2017-10-19,2017-10-23,Standard Class,CA-2017-125990,Joy Smith,Consumer,JM Magazine Binder,Binders,Office Supplies,San Francisco,California,West,"United States"
242.14,3,0.2,12.1068,2016-10-21,2016-10-27,Standard Class,CA-2016-161746,Carlos Soltero,Consumer,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Chairs,Furniture,Los Angeles,California,West,"United States"
12.39,3,0.0,5.6994,2016-10-21,2016-10-27,Standard Class,CA-2016-161746,Carlos Soltero,Consumer,Newell Chalk Holder,Art,Office Supplies,Los Angeles,California,West,"United States"
19.96,2,0.0,5.5888,2016-10-21,2016-10-27,Standard Class,CA-2016-161746,Carlos Soltero,Consumer,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furnishings,Furniture,Los Angeles,California,West,"United States"
340.92,3,0.0,3.4092,2016-10-21,2016-10-27,Standard Class,CA-2016-161746,Carlos Soltero,Consumer,SAFCO Boltless Steel Shelving,Storage,Office Supplies,Los Angeles,California,West,"United States"
273.57,2,0.2,-34.196,2014-11-05,2014-11-10,Standard Class,CA-2014-114251,Maribeth Dona,Consumer,Tenex Antistatic Computer Chair Mats,Furnishings,Furniture,Philadelphia,Pennsylvania,East,"United States"
13.19,2,0.7,-8.796,2014-11-05,2014-11-10,Standard Class,CA-2014-114251,Maribeth Dona,Consumer,Wilson Jones Legal Size Ring Binders,Binders,Office Supplies,Philadelphia,Pennsylvania,East,"United States"
1080.1,6,0.2,-94.5084,2014-11-05,2014-11-10,Standard Class,CA-2014-114251,Maribeth Dona,Consumer,Tennsco Double-Tier Lockers,Storage,Office Supplies,Philadelphia,Pennsylvania,East,"United States"
51.56,5,0.2,-6.445,2014-11-05,2014-11-10,Standard Class,CA-2014-114251,Maribeth Dona,Consumer,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Accessories,Technology,Philadelphia,Pennsylvania,East,"United States"
58.42,2,0.2,16.7946,2014-11-05,2014-11-10,Standard Class,CA-2014-114251,Maribeth Dona,Consumer,Memorex Micro Travel Drive 32 GB,Accessories,Technology,Philadelphia,Pennsylvania,East,"United States"
57.58,2,0.2,20.1544,2016-11-07,2016-11-12,Standard Class,CA-2016-116379,Lisa DeCherney,Consumer,GBC VeloBinder Manual Binding System,Binders,Office Supplies,San Francisco,California,West,"United States"
37.31,4,0.2,2.7984,2016-08-12,2016-08-14,Second Class,US-2016-144477,Deborah Brumfield,Home Office,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Art,Office Supplies,Philadelphia,Pennsylvania,East,"United States"
79.96,5,0.2,7.996,2016-05-30,2016-05-31,Same Day,CA-2016-108210,Annie Thurman,Consumer,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Phones,Technology,Houston,Texas,Central,"United States"
223.96,5,0.2,11.198,2016-05-30,2016-05-31,Same Day,CA-2016-108210,Annie Thurman,Consumer,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Accessories,Technology,Houston,Texas,Central,"United States"
221.02,2,0.2,-55.256,2017-11-12,2017-11-14,Second Class,CA-2017-166835,Dennis Kane,Consumer,"SAFCO Commercial Wire Shelving, Black",Storage,Office Supplies,Lancaster,Pennsylvania,East,"United States"
18.96,2,0.0,7.584,2016-09-22,2016-09-26,Standard Class,CA-2016-119641,Chris Selesnick,Corporate,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furnishings,Furniture,Green Bay,Wisconsin,Central,"United States"
326.65,3,0.1,39.9234,2016-02-16,2016-02-20,Standard Class,CA-2016-105781,Jill Fjeld,Consumer,Hon Every-Day Chair Series Swivel Task Chairs,Chairs,Furniture,New York City,New York,East,"United States"
89.97,3,0.0,39.5868,2016-02-16,2016-02-20,Standard Class,CA-2016-105781,Jill Fjeld,Consumer,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Accessories,Technology,New York City,New York,East,"United States"
296.71,13,0.2,100.1403,2014-12-22,2014-12-26,Standard Class,CA-2014-101364,Tamara Willingham,Home Office,Lock-Up Easel 'Spel-Binder',Binders,Office Supplies,New York City,New York,East,"United States"
12.22,2,0.2,4.4312,2015-12-05,2015-12-11,Standard Class,CA-2015-117898,Tim Brockman,Consumer,Security-Tint Envelopes,Envelopes,Office Supplies,Bloomington,Illinois,Central,"United States"
89.97,3,0.0,37.7874,2017-09-17,2017-09-20,First Class,CA-2017-142293,Shahid Collister,Consumer,Logitech Trackman Marble Mouse,Accessories,Technology,Boise,Idaho,West,"United States"
286.86,7,0.0,80.3208,2017-12-02,2017-12-04,First Class,CA-2017-167395,Kunst Miller,Consumer,Belkin 8 Outlet Surge Protector,Appliances,Office Supplies,Lowell,Massachusetts,East,"United States"
979.95,5,0.0,284.1855,2017-12-02,2017-12-04,First Class,CA-2017-167395,Kunst Miller,Consumer,GE 30524EE4,Phones,Technology,Lowell,Massachusetts,East,"United States"
4.36,2,0.0,0.1744,2017-12-02,2017-12-04,First Class,CA-2017-167395,Kunst Miller,Consumer,Staple remover,Supplies,Office Supplies,Lowell,Massachusetts,East,"United States"
10.05,2,0.2,3.14,2014-09-29,2014-10-04,Standard Class,CA-2014-111962,Evan Bailliet,Consumer,GBC Standard Plastic Binding Systems' Combs,Binders,Office Supplies,Seattle,Washington,West,"United States"
807.75,5,0.0,153.4725,2014-09-29,2014-10-04,Standard Class,CA-2014-111962,Evan Bailliet,Consumer,Fellowes Super Stor/Drawer Files,Storage,Office Supplies,Seattle,Washington,West,"United States"
34.24,8,0.0,9.9296,2017-11-14,2017-11-19,Standard Class,CA-2017-124261,Joe Elijah,Consumer,Newell 347,Art,Office Supplies,Los Angeles,California,West,"United States"
500.24,13,0.0,145.0696,2014-08-20,2014-08-25,Standard Class,CA-2014-114321,Nick Crebassa,Corporate,"Safco Chair Connectors, 6/Carton",Chairs,Furniture,Hampton,Virginia,South,"United States"
20.12,2,0.0,9.2552,2014-08-20,2014-08-25,Standard Class,CA-2014-114321,Nick Crebassa,Corporate,Riverleaf Stik-Withit Designer Note Cubes,Paper,Office Supplies,Hampton,Virginia,South,"United States"
896.99,1,0.0,421.5853,2014-08-20,2014-08-25,Standard Class,CA-2014-114321,Nick Crebassa,Corporate,GBC DocuBind TL300 Electric Binding System,Binders,Office Supplies,Hampton,Virginia,South,"United States"
5.88,1,0.2,1.9845,2014-11-19,2014-11-22,Second Class,CA-2014-128062,Alan Dominguez,Home Office,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Paper,Office Supplies,Philadelphia,Pennsylvania,East,"United States"
269.98,2,0.0,72.8946,2015-06-29,2015-07-03,Standard Class,US-2015-100069,Neil Franz+Âsisch,Home Office,Cisco 8x8 Inc. 6753i IP Business Phone System,Phones,Technology,Omaha,Nebraska,Central,"United States"
310.12,2,0.0,80.6312,2017-03-16,2017-03-21,Standard Class,CA-2017-129294,Ken Dana,Corporate,"Dual Level, Single-Width Filing Carts",Storage,Office Supplies,Los Angeles,California,West,"United States"
70.46,6,0.2,22.9008,2017-03-16,2017-03-21,Standard Class,CA-2017-129294,Ken Dana,Corporate,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Binders,Office Supplies,Los Angeles,California,West,"United States"
19.68,5,0.2,6.888,2017-03-16,2017-03-21,Standard Class,CA-2017-129294,Ken Dana,Corporate,Pressboard Hanging Data Binders for Unburst Sheets,Binders,Office Supplies,Los Angeles,California,West,"United States"
140.67,3,0.0,54.8613,2017-03-16,2017-03-21,Standard Class,CA-2017-129294,Ken Dana,Corporate,Bionaire Personal Warm Mist Humidifier/Vaporizer,Appliances,Office Supplies,Los Angeles,California,West,"United States"
4404.9,5,0.0,1013.127,2015-11-08,2015-11-12,Standard Class,CA-2015-117086,Quincy Jones,Corporate,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Bookcases,Furniture,Burlington,Vermont,East,"United States"
62.65,5,0.0,29.4455,2017-11-28,2017-12-02,Standard Class,CA-2017-131303,Emily Phan,Consumer,Round Specialty Laser Printer Labels,Labels,Office Supplies,San Diego,California,West,"United States"
9.45,3,0.0,4.536,2016-06-16,2016-06-22,Standard Class,CA-2016-137127,Jennifer Jackson,Consumer,Avery 518,Labels,Office Supplies,Newark,Delaware,East,"United States"
268.58,4,0.2,90.6444,2017-01-21,2017-01-25,Standard Class,CA-2017-141782,Bobby Elias,Consumer,Airmail Envelopes,Envelopes,Office Supplies,Aurora,Illinois,Central,"United States"
364.08,2,0.2,9.102,2017-11-24,2017-11-24,Same Day,CA-2017-137505,Beth Paige,Consumer,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Tables,Furniture,Los Angeles,California,West,"United States"
71.09,2,0.2,-1.7772,2017-11-24,2017-11-24,Same Day,CA-2017-137505,Beth Paige,Consumer,Hon 61000 Series Interactive Training Tables,Tables,Furniture,Los Angeles,California,West,"United States"
10.98,2,0.6,-7.9634,2014-11-11,2014-11-15,Standard Class,US-2014-140914,Brosina Hoffman,Consumer,DAX Wood Document Frame.,Furnishings,Furniture,Chicago,Illinois,Central,"United States"
797.94,4,0.3,-56.996,2014-11-11,2014-11-15,Standard Class,US-2014-140914,Brosina Hoffman,Consumer,Global Commerce Series High-Back Swivel/Tilt Chairs,Chairs,Furniture,Chicago,Illinois,Central,"United States"
159.98,2,0.0,57.5928,2016-03-04,2016-03-08,Standard Class,CA-2016-158358,Eleni McCrary,Corporate,Logitech G602 Wireless Gaming Mouse,Accessories,Technology,Dover,New Hampshire,East,"United States"
5.34,2,0.2,0.668,2016-10-11,2016-10-15,Standard Class,CA-2016-113390,Emily Phan,Consumer,Avery Fluorescent Highlighter Four-Color Set,Art,Office Supplies,Chicago,Illinois,Central,"United States"
27.72,3,0.2,3.465,2016-10-11,2016-10-15,Standard Class,CA-2016-113390,Emily Phan,Consumer,Newell 309,Art,Office Supplies,Chicago,Illinois,Central,"United States"
2.5,1,0.2,0.9048,2016-07-01,2016-07-02,First Class,US-2016-158680,Nick Zandusky,Home Office,Zipper Ring Binder Pockets,Binders,Office Supplies,Seattle,Washington,West,"United States"
8.26,2,0.0,3.7996,2017-03-27,2017-03-29,Second Class,CA-2017-113705,Lena Cacioppo,Consumer,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels,Office Supplies,Richmond,Virginia,South,"United States"
17.76,2,0.0,8.88,2017-03-27,2017-03-29,Second Class,CA-2017-113705,Lena Cacioppo,Consumer,GBC Instant Index System for Binding Systems,Binders,Office Supplies,Richmond,Virginia,South,"United States"
332.94,3,0.0,9.9882,2017-03-27,2017-03-29,Second Class,CA-2017-113705,Lena Cacioppo,Consumer,"Carina Mini System Audio Rack, Model AR050B",Storage,Office Supplies,Richmond,Virginia,South,"United States"
292.1,2,0.0,58.42,2017-03-27,2017-03-29,Second Class,CA-2017-113705,Lena Cacioppo,Consumer,BPI Conference Tables,Tables,Furniture,Richmond,Virginia,South,"United States"
